time_ms,subject_id,event,Fp1,Fp2,F3,F4,C3,C4,O1,O2
4944.000000,2,Task,2.813371,1.435275,5.572358,-3.730078,13.238520,-2.529300,13.648006,0.618040
4948.000000,2,Task,-5.222021,-5.894289,8.396259,-1.965104,10.971706,-1.836342,11.528533,5.441651
4952.000000,2,Task,-6.148526,-2.495831,9.863374,-5.854306,14.363429,-3.576368,12.639018,4.574131
4956.000000,2,Task,-8.305504,-3.081330,10.768682,-5.103335,13.750666,0.697683,12.230942,5.861223
4960.000000,2,Task,-11.523941,-0.163309,8.187668,-4.803035,12.540400,4.169379,12.872320,7.000724
4964.000000,2,Task,-6.627352,5.733338,10.617870,-2.600786,10.454250,6.061556,10.532345,8.103229
4968.000000,2,Task,-5.812849,2.064063,2.663388,-0.205951,3.696203,5.071390,9.109290,4.191092
4972.000000,2,Task,-4.420861,3.658050,0.235011,5.870616,0.369977,8.088283,7.973754,1.044754
4976.000000,2,Task,-2.333212,3.134660,3.247590,0.419652,2.360026,5.823510,9.612683,3.255045
4980.000000,2,Task,-0.283385,-1.991765,2.334363,1.401278,4.032097,3.701041,,-0.067634
4984.000000,2,Task,0.635454,2.073025,9.506171,-8.569521,13.561413,5.070289,6.623894,4.698718
4988.000000,2,Task,5.694292,-4.706793,14.183074,-7.807914,10.009646,6.817554,5.499862,2.276055
4992.000000,2,Task,5.513576,-0.046770,17.123068,-7.570991,10.471885,3.109668,-1.799104,6.481670
4996.000000,2,Task,4.885122,-6.043594,14.982272,0.043661,6.808473,3.173405,-5.720783,6.349446
5000.000000,2,Task,4.783371,-10.083791,12.255878,2.287977,2.892691,-3.317223,-7.890266,5.766727
5004.000000,2,Task,2.697845,-11.071018,6.784423,5.570291,-2.603967,-6.900121,-11.266529,1.787149
5008.000000,2,Task,0.832948,-12.405901,5.156444,7.498207,-3.392916,-2.686449,-12.436937,-1.430958
5012.000000,2,Task,-0.247623,-5.381316,5.150649,11.152080,-4.868728,1.859960,-11.714639,-2.585640
5016.000000,2,Task,1.845726,-1.755150,-2.602960,12.200279,-2.556191,11.041449,-7.562868,-8.009547
5020.000000,2,Task,4.000609,2.109979,0.751360,12.129048,-5.309401,12.905606,-8.827270,-3.541635
5024.000000,2,Task,11.929472,6.443012,-5.603696,7.472789,-6.065596,13.392993,-5.446405,-8.230155
5028.000000,2,Task,13.138975,10.021066,-1.110882,8.356750,-4.808748,15.286238,-4.301860,-12.693926
5032.000000,2,Task,12.166208,8.813111,1.636994,3.960623,-3.706953,11.334159,1.136410,-7.605578
5036.000000,2,Task,14.163356,5.388515,4.314589,3.394512,2.277673,8.584689,5.329390,-4.587728
5040.000000,2,Task,11.243413,4.919333,6.340004,-3.149542,7.560608,5.924684,6.496044,-0.654673
5044.000000,2,Task,12.978599,3.246842,11.382093,-5.070094,7.102176,2.876753,7.966948,2.437342
5048.000000,2,Task,13.234162,1.592763,9.815187,-4.416879,4.637252,3.018432,5.464801,5.132493
5052.000000,2,Task,5.064486,1.498227,11.796368,-1.069854,3.056075,4.464603,2.229692,8.715039
5056.000000,2,Task,6.617775,3.089089,5.492909,4.789521,-0.678601,2.218512,3.363973,11.519271
5060.000000,2,Task,-3.492253,0.031626,-3.270188,8.756683,-8.033443,-3.042153,4.635664,10.365565
5064.000000,2,Task,-5.581461,1.874941,-1.661968,4.156042,,-5.021196,7.713111,7.297047
5068.000000,2,Task,-4.963616,2.788815,-4.689681,6.781693,-12.200816,0.996900,4.860729,
5072.000000,2,Task,-2.312788,10.099812,-6.978806,3.552893,-7.341985,5.837119,11.742542,7.013006
5076.000000,2,Task,0.288052,11.537303,-2.244172,-3.688446,-8.388324,6.955882,7.229879,9.311245
5080.000000,2,Task,4.464165,11.481323,-1.401282,-3.872394,-5.204090,2.808374,10.162680,13.676061
5084.000000,2,Task,3.078776,6.308286,-4.848684,0.297552,-4.176995,-4.577272,7.789858,9.582627
5088.000000,2,Task,3.228301,-3.782831,-2.464204,-6.114684,-5.927088,-5.871003,4.254499,11.134955
5092.000000,2,Task,-3.040661,-8.304594,-1.731765,-8.848756,-1.845633,-10.203263,4.362663,8.462185
5096.000000,2,Task,-4.497367,-9.260817,0.551536,-9.811511,-1.909618,-12.002102,-0.662730,10.422515
5100.000000,2,Task,-3.259456,-13.946920,1.068474,-8.554518,4.597929,-16.396709,-2.672191,8.421490
5104.000000,2,Task,-1.942340,-12.661901,0.003621,-4.624210,3.321044,-13.020879,-7.133017,8.512743
5108.000000,2,Task,-2.876071,-13.582786,-8.945599,-3.268452,-0.188228,-10.342235,-9.537425,3.736151
5112.000000,2,Task,-2.932238,-10.235671,-10.826128,-0.383227,-5.840712,-12.456832,-6.724725,1.342090
5116.000000,2,Task,-4.858159,-9.440417,-11.794444,-2.544974,-7.359998,-8.945970,-4.151837,-7.613227
5120.000000,2,Task,-3.613909,-11.086809,-16.169066,-2.920744,-7.620467,-8.386142,-3.322359,-8.278318
5124.000000,2,Task,5.885308,-12.309618,-11.300720,-7.765268,-3.040738,-3.351365,0.456905,-13.733409
5128.000000,2,Task,5.866712,-3.797880,-8.541372,-10.542914,3.740587,2.350848,6.303173,-13.376477
5132.000000,2,Task,13.015836,-4.812805,-0.055982,-13.445019,3.314424,2.336994,3.141112,-11.190321
5136.000000,2,Task,11.425703,-4.080181,2.329332,-13.059054,9.870579,6.614626,2.949665,-6.006420
5140.000000,2,Task,15.536759,-7.749629,5.648530,-19.219541,7.178692,2.863790,5.145040,-8.253659
5144.000000,2,Task,13.083991,-11.076216,6.953575,-16.585302,9.293671,-3.653067,0.670227,-7.779165
5148.000000,2,Task,15.449244,-15.634112,5.027389,-15.343580,8.502662,-6.515095,-1.254644,-1.830125
5152.000000,2,Task,6.595692,-16.177735,13.098181,-15.578568,7.895286,-4.572095,2.356336,-3.950823
5156.000000,2,Task,5.115924,-11.047859,6.045257,-9.389498,7.313475,0.479843,3.317312,-4.670307
5160.000000,2,Task,3.342577,-6.446144,11.950267,-5.215760,6.220870,1.125529,-1.515237,-0.176397
5164.000000,2,Task,4.387141,-5.249449,-0.017044,-5.359440,-3.307988,-1.464635,-2.613791,-0.334536
5168.000000,2,Task,6.630680,-2.571451,1.430775,-2.915390,-3.631410,-0.480570,-2.056044,-2.414459
5172.000000,2,Task,7.065296,-2.782714,-3.953242,2.986438,-5.231041,3.039226,-4.710067,-2.883319
5176.000000,2,Task,8.331004,1.374955,1.433573,-0.251355,-10.153479,4.165951,0.491067,-7.549030
5180.000000,2,Task,6.719789,1.377442,-1.909033,-7.216969,-8.417727,-0.492585,2.454564,-3.465352
5184.000000,2,Task,9.684173,-0.268936,1.756433,-8.631896,-4.184993,1.392662,-4.211500,-3.011408
5188.000000,2,Task,15.669818,-2.150220,7.488287,-9.577294,-2.804736,-2.584138,-7.628501,-0.211095
5192.000000,2,Task,16.049344,-0.966281,11.039243,-7.979812,-2.818510,-1.499224,-12.023263,3.897841
5196.000000,2,Task,10.095392,-3.432876,8.096091,-3.929330,-1.335731,-5.261017,-13.419450,5.555202
5200.000000,2,Task,7.477196,-7.470440,0.832694,-0.135807,-2.797718,-6.825688,-17.803005,6.033922
5204.000000,2,Task,6.085226,-11.758537,-3.467763,5.471653,-12.038673,-12.584973,-14.780034,-3.940261
5208.000000,2,Task,4.777558,-7.797909,-4.769137,5.341654,-9.664616,-11.185723,-18.596086,-3.102592
5212.000000,2,Task,-1.566290,-3.463958,-8.275690,7.532656,-16.021883,-3.263545,-15.287900,-4.631964
5216.000000,2,Task,-0.424243,2.443479,-10.341258,9.552286,-13.266851,-0.029325,-10.785226,-7.924934
5220.000000,2,Task,1.062989,5.282842,-12.946739,6.008330,-15.987837,1.645387,-10.603198,-7.003920
5224.000000,2,Task,1.051242,9.923262,-12.643060,2.434532,-15.066469,2.074988,-6.720402,-5.437845
5228.000000,2,Task,6.307000,7.586431,-12.593602,,-12.853724,5.976603,-2.393634,-10.091270
5232.000000,2,Task,7.930058,9.665149,-8.373826,-1.644666,-7.564447,-0.073387,6.921878,-7.235857
5236.000000,2,Task,2.702702,5.890200,-9.078407,-2.166416,-3.730384,-3.723532,6.002599,-7.561485
5240.000000,2,Task,0.337592,1.353982,-4.551135,-8.669871,-1.870710,-3.567883,4.661081,-2.401506
5244.000000,2,Task,5.326345,3.899417,0.652765,-12.158694,2.474689,-5.575565,9.058864,2.781149
5248.000000,2,Task,-0.874220,0.656444,2.207183,-11.369493,2.293345,-3.634405,6.646084,2.040975
5252.000000,2,Task,-4.509396,-0.324816,2.729127,-5.460149,4.305931,-7.106413,5.781559,7.186113
5256.000000,2,Task,-9.879218,1.251976,-5.149408,-3.301530,0.602923,-7.594230,4.616770,6.080311
5260.000000,2,Task,-14.887583,-4.649235,-4.463105,-6.523368,-2.669181,-15.907306,7.558518,8.479051
5264.000000,2,Task,-10.795906,-5.297150,-9.318229,-2.895035,-4.723536,-10.330083,6.695282,3.177816
5268.000000,2,Task,-12.527148,0.579523,-5.716378,-2.849489,-6.633768,-2.969538,9.391134,1.202855
5272.000000,2,Task,-6.962437,5.418735,-1.310745,-7.323374,-3.098849,-4.023629,10.557326,0.009924
5276.000000,2,Task,-6.617345,8.547333,-2.844376,-1.613866,1.953929,-0.872765,10.596300,2.936458
5280.000000,2,Task,-0.494313,5.608881,-2.454562,-8.796688,2.223980,-0.444278,8.130187,5.128240
5284.000000,2,Task,-3.524904,-3.422067,0.124613,-8.768865,-0.327833,-6.819822,8.102549,3.429385
5288.000000,2,Task,-1.513743,-5.702880,-0.384587,-8.159995,1.960795,-7.791490,5.803759,5.842012
5292.000000,2,Task,-6.707289,-10.106539,3.294604,-9.367086,2.759473,-13.014452,4.922382,-0.692556
5296.000000,2,Task,-6.538494,-13.793420,3.483851,-10.616582,7.804358,-13.176166,-0.667412,-1.364618
5300.000000,2,Task,-3.333701,-11.520201,4.531526,-8.535954,5.027875,-11.740837,-3.701091,0.472210
5304.000000,2,Task,-5.445387,-9.967628,5.614544,-6.559394,6.158786,-13.606533,-7.880291,0.194341
5308.000000,2,Task,-5.637271,-7.580340,2.457422,-1.112358,1.449893,-10.067437,-13.512634,-6.309420
5312.000000,2,Task,-6.196455,-6.428446,-1.013098,1.940602,-3.542286,-3.364006,-10.913128,-5.471896
5316.000000,2,Task,-6.535973,-6.486178,-5.298249,5.923616,-4.049614,-3.910749,-11.094740,-12.827323
5320.000000,2,Task,-4.967894,-1.025366,-7.085943,2.310415,-4.739314,0.989094,-5.855139,-12.429520
5324.000000,2,Task,1.477126,-0.478750,-1.949546,0.743687,-0.265407,6.877044,-5.940629,-15.418990
5328.000000,2,Task,2.386066,4.165532,0.062938,-3.649490,1.251947,9.844155,0.197310,-16.895854
5332.000000,2,Task,7.596218,6.156673,6.778395,-3.771260,4.105310,13.192822,3.546682,-15.775849
5336.000000,2,Task,10.717148,7.672573,11.806185,-8.431263,9.262075,15.085486,0.555781,-13.662078
5340.000000,2,Task,9.324771,4.895674,12.588011,-7.315717,11.349566,12.860582,0.680069,-9.268851
5344.000000,2,Task,8.643663,-0.499760,12.228213,-6.575800,11.230018,4.458842,-0.210360,-8.205638
5348.000000,2,Task,7.309511,1.744199,9.703873,-2.996158,7.891504,1.345686,-0.390131,-7.195238
5352.000000,2,Task,-0.527496,1.850371,12.984866,-0.953480,8.440123,4.291778,4.120556,-2.434279
5356.000000,2,Task,3.216414,6.123373,16.949773,4.342928,2.750594,2.742917,2.672640,0.838589
5360.000000,2,Task,-0.184362,6.632082,9.812582,4.906187,5.139248,8.788973,0.431868,0.006383
5364.000000,2,Task,-2.874429,12.622899,6.939624,7.956562,0.444647,6.821561,-0.220318,3.127296
5368.000000,2,Task,-2.358422,10.654909,3.645284,9.050712,-6.081793,8.418720,-2.885733,1.562285
5372.000000,2,Task,-3.273197,16.504470,1.160367,12.151674,-6.078853,7.473528,1.371927,4.890604
5376.000000,2,Task,-4.609980,17.079446,-2.147842,8.409590,-7.514378,6.662757,3.233500,-2.263371
5380.000000,2,Task,-4.576961,12.898191,2.212435,7.755438,-2.883109,8.833506,5.233605,7.035031
5384.000000,2,Task,3.144593,16.191585,5.068413,4.220445,-3.365686,5.536502,6.404005,6.376401
5388.000000,2,Task,-2.032940,16.038413,4.128677,-1.901266,-0.366721,3.248065,2.682208,2.500933
5392.000000,2,Task,-1.926152,9.840456,3.220927,2.869707,3.169167,4.775081,1.371732,8.825555
5396.000000,2,Task,-3.767334,10.158390,4.794981,5.590008,1.375642,-3.584469,-0.596688,12.580436
5400.000000,2,Task,-6.338907,-0.934426,-0.666317,10.784443,-3.966842,-8.617162,-3.182126,9.676924
5404.000000,2,Task,-7.233560,-1.221914,-1.364839,8.071413,-0.164530,-13.016286,-4.706955,7.411625
5408.000000,2,Task,-14.182827,-6.129177,-5.230836,9.705323,-2.303310,-10.578625,-9.767001,8.603530
5412.000000,2,Task,-14.391606,4.235545,-5.291278,12.304965,-5.488572,-6.191504,-3.491139,0.534301
5416.000000,2,Task,-13.623347,3.495302,-6.912965,10.246740,-5.820318,-0.889680,2.854684,-1.763733
5420.000000,2,Task,-10.992717,5.433230,-11.273395,8.614254,-4.079080,2.757362,6.848619,1.550778
5424.000000,2,Task,-4.143866,10.558059,-10.347750,6.184801,-0.670412,4.666015,6.003371,-4.782317
5428.000000,2,Task,-3.050147,11.322842,-9.468215,5.317499,3.118177,7.042611,7.018304,-2.742904
5432.000000,2,Task,-1.122952,6.811616,-3.503047,2.734964,8.971652,5.011105,8.995796,-3.751094
5436.000000,2,Task,-3.336469,5.664627,-1.191815,-4.811774,8.476304,7.152661,16.926968,0.480039
5440.000000,2,Task,-2.591162,6.471752,7.104582,-10.278000,14.095730,3.154482,15.856629,1.180170
5444.000000,2,Task,-0.643689,-0.930895,12.168889,-10.938888,18.205675,-0.502609,14.617100,3.537213
5448.000000,2,Task,0.616261,-2.230041,11.850829,-10.333031,19.807613,1.511386,14.809678,6.692540
5452.000000,2,Task,-0.264438,0.828860,10.038090,-6.065271,14.888522,0.341571,4.111203,12.644419
5456.000000,2,Task,-2.086597,-2.396698,6.034940,0.146876,10.040065,1.615806,9.173820,8.792824
5460.000000,2,Task,-8.781267,-1.304769,5.729260,-2.179405,8.448332,-0.139264,6.369841,6.914797
5464.000000,2,Task,-6.079700,-6.248652,2.714960,-0.547343,6.745394,0.183781,10.868928,4.717832
5468.000000,2,Task,-7.180589,-4.172054,2.334330,-2.682829,8.516520,7.920974,13.676580,3.721261
5472.000000,2,Task,-6.881715,0.683375,7.342849,-2.470463,3.620953,10.141418,11.961277,1.824828
5476.000000,2,Task,-1.280347,7.388209,8.745319,-4.761050,9.483339,12.226000,14.392302,1.936120
5480.000000,2,Task,4.391548,7.369483,5.937257,-4.000633,7.868815,12.551421,8.605769,3.846499
5484.000000,2,Task,7.681711,3.395612,9.719195,-3.239728,7.310568,7.773516,7.602073,2.966517
5488.000000,2,Task,5.629183,-1.931853,11.890762,-9.242777,4.084082,3.013297,-1.728913,2.949689
5492.000000,2,Task,4.400157,-3.824627,15.937615,-4.154946,8.122299,-0.097902,-0.446682,1.297386
5496.000000,2,Task,2.903856,-9.468844,13.381531,-3.042167,8.694476,-5.492990,-5.704251,2.903164
5500.000000,2,Task,3.092354,-12.918673,13.624656,-1.980796,12.600788,-5.489169,-5.602605,3.941185
5504.000000,2,Task,4.921581,-11.594908,13.078631,-1.365687,5.079856,-0.875087,-11.276519,4.226676
5508.000000,2,Task,8.130450,-9.492779,10.356041,9.266861,3.998877,0.595956,-14.363114,-0.781846
5512.000000,2,Task,2.249019,-8.151056,3.201476,14.379673,-4.791560,4.227602,-14.898913,0.946257
5516.000000,2,Task,-1.247087,-4.864897,-2.163036,16.822102,-8.185041,8.203543,-9.915308,-3.465191
5520.000000,2,Task,-0.290796,-1.859110,-6.038944,11.369111,-11.414455,6.716523,-7.690386,-7.678734
5524.000000,2,Task,8.265980,4.154893,-4.188287,8.392782,-3.801168,8.237861,-3.820336,-8.884679
5528.000000,2,Task,9.954028,7.306392,-0.070787,2.373082,-2.295693,12.390864,-0.943806,-12.150821
5532.000000,2,Task,15.129634,12.699937,5.326103,-1.024300,1.349366,14.827327,2.919156,-8.027310
5536.000000,2,Task,15.043425,7.270267,6.840431,-2.703971,3.810803,12.644846,2.471485,-3.267217
5540.000000,2,Task,16.142909,7.317928,5.093806,-1.105836,5.998601,10.065795,0.932027,-1.189568
5544.000000,2,Task,13.600075,4.846138,8.264308,-0.254647,3.358692,7.777875,4.743160,3.077146
5548.000000,2,Task,8.576783,-1.601653,6.332238,1.179666,4.149184,2.761536,2.226100,9.576801
5552.000000,2,Task,7.301541,-1.529231,5.958507,-0.295969,0.152492,2.216391,4.945773,7.168177
5556.000000,2,Task,3.621157,3.953783,6.211636,-0.305790,0.888358,1.892767,7.217544,13.051529
5560.000000,2,Task,0.882890,2.729523,3.590221,2.152358,0.389593,-0.127450,3.688256,15.552960
5564.000000,2,Task,3.763806,8.179812,-1.188275,6.032073,-1.112922,7.713217,3.365710,11.293653
5568.000000,2,Task,-3.269825,3.609457,-1.953628,9.168523,-7.420806,3.185487,1.934922,11.773821
5572.000000,2,Task,-2.270608,10.120633,-12.470178,8.518681,-7.620523,4.994575,5.679220,9.022256
5576.000000,2,Task,-3.238742,8.410510,-7.813184,5.409209,-9.595992,-2.708893,11.086289,10.841977
5580.000000,2,Task,0.192023,1.987511,-9.957190,0.489269,-8.160500,-0.679081,10.463853,10.298018
5584.000000,2,Task,-0.865711,1.097440,-4.065211,-7.363748,2.037231,-2.712864,12.444187,13.731928
5588.000000,2,Task,5.340267,-2.878843,-0.182103,-9.335898,0.930195,-4.517794,7.263567,12.177393
5592.000000,2,Task,1.252400,-4.273539,0.970659,-6.916863,4.524093,-9.455767,1.602581,14.809940
5596.000000,2,Task,3.649628,-10.969305,-2.542361,-5.641820,0.864423,-10.623640,-2.444567,12.324795
5600.000000,2,Task,1.593781,-16.868048,-6.868065,-2.853246,1.016322,-13.105190,-1.275283,8.894146
5604.000000,2,Task,-5.710438,-19.747799,-11.028633,-4.434718,-2.072947,-13.222011,-5.205069,8.956439
5608.000000,2,Task,-6.175250,-15.460576,-9.385224,0.574059,-4.708290,-11.880312,-7.710657,2.901629
5612.000000,2,Task,-3.493051,-18.142934,-9.753448,-2.660429,-0.886284,-7.530037,-5.929581,-0.018753
5616.000000,2,Task,-1.013219,-7.483400,-9.825346,0.178453,-2.963156,-1.313200,-5.324384,-0.270932
5620.000000,2,Task,-2.199714,-5.427753,-9.474212,-3.637464,-3.295122,2.688739,-8.277569,-4.026351
5624.000000,2,Task,6.434796,-3.558075,-9.950100,-6.449618,1.351655,-0.700548,-2.291670,-5.559373
5628.000000,2,Task,10.454057,-5.754709,-7.965624,-11.592583,-4.393027,2.616631,-3.442054,-8.062756
5632.000000,2,Task,10.578547,-4.089430,-8.624870,-11.140925,-1.015489,-0.488558,1.147190,-11.773234
5636.000000,2,Task,14.342866,-11.658910,0.322291,-17.505631,8.205900,2.146364,2.259768,-11.407761
5640.000000,2,Task,12.004975,-7.548956,4.389260,-21.069481,11.703674,-0.675243,5.390471,-3.077491
5644.000000,2,Task,14.059656,-5.128087,5.949393,-19.807714,12.908620,-1.119373,2.076187,-2.826967
5648.000000,2,Task,13.624759,-11.841351,13.078574,-21.382828,14.229055,-1.390886,1.085917,-0.368778
5652.000000,2,Task,12.826473,-11.306450,7.966955,-10.557413,12.161523,-6.229588,-0.279068,-1.256729
5656.000000,2,Task,7.756813,-13.311770,3.791589,-2.765857,3.069032,-6.203354,-2.243863,1.657548
5660.000000,2,Task,6.754162,-11.403390,4.924686,-5.786648,0.172786,-1.318618,-5.905130,0.747550
5664.000000,2,Task,3.037204,-9.436334,0.272608,-1.531863,-3.294398,-2.699294,-5.791176,-3.900841
5668.000000,2,Task,4.009049,-10.276108,-2.157660,-6.657137,-4.654274,4.807700,-4.149083,-2.180956
5672.000000,2,Task,6.816760,0.959054,-0.207881,-3.054173,-4.052159,6.673652,1.338842,-3.843242
5676.000000,2,Task,7.725382,5.440059,3.477472,-3.378881,-8.487595,5.351450,3.614830,-5.755686
5680.000000,2,Task,14.609004,1.420278,-1.027838,1.489543,-3.160989,3.683646,-3.777583,-0.589323
5684.000000,2,Task,15.796215,-0.522138,1.331008,-5.805088,-8.717412,1.016144,-7.250915,2.567744
5688.000000,2,Task,14.958626,-1.538152,2.134065,-3.931446,-5.828684,-3.680609,-4.897623,-2.019896
5692.000000,2,Task,8.700279,-7.776944,8.801824,-4.672780,-7.802507,-5.282029,-9.954011,4.487146
5696.000000,2,Task,10.819719,-5.890352,0.788495,-4.463133,-4.420998,-6.903321,-10.532361,1.913332
5700.000000,2,Task,2.448152,-7.173087,0.027394,-2.743866,-3.330175,-7.874587,-12.391352,6.931120
5704.000000,2,Task,6.973850,-2.305070,-0.805071,0.274226,-6.626304,-7.741133,-17.363372,0.160942
5708.000000,2,Task,4.367754,-5.407731,-5.441061,4.354683,-12.209043,-4.859318,-19.887590,-2.239076
5712.000000,2,Task,2.766751,-3.992996,-9.933144,10.805588,-17.922871,-2.872295,-18.027697,-3.620924
5716.000000,2,Task,-1.373909,-0.491311,-16.243836,9.954945,-17.867885,-5.429989,-15.308245,-8.994635
5720.000000,2,Task,-0.908149,1.080356,-16.041639,8.279886,-18.226541,-5.801722,-13.239063,-10.096930
5724.000000,2,Task,2.733177,6.673433,-16.157905,7.830372,-13.752864,-0.799191,-6.797159,-7.641007
5728.000000,2,Task,4.768804,9.886344,-14.307418,-1.126580,-10.642860,3.933917,-1.348185,-11.097818
5732.000000,2,Task,7.914579,7.725271,-8.802934,-2.491473,-1.871459,4.254982,0.889177,-10.894702
5736.000000,2,Task,9.164578,8.329887,-6.335358,-6.619604,-0.335357,4.565033,4.918510,-2.921542
5740.000000,2,Task,12.510937,3.604210,-2.310561,-6.559334,3.778540,-4.308880,2.982248,2.648602
5744.000000,2,Task,2.369066,-1.635089,-1.962110,-9.368670,1.421605,-3.618349,8.107522,-2.087494
5748.000000,2,Task,3.644147,-9.696811,-1.214440,-14.069060,3.558379,-8.088994,5.013551,-0.449578
5752.000000,2,Task,-3.226438,-0.287938,-3.435493,-8.067223,3.299423,-10.689213,6.360442,3.625940
5756.000000,2,Task,-7.220703,-3.530354,-1.785813,-8.933169,0.868086,-10.260072,6.394751,3.453021
5760.000000,2,Task,-11.606304,-1.088135,-6.343766,-6.287718,-1.529720,-7.440105,6.829018,7.423333
5764.000000,2,Task,-6.353288,7.070797,-5.119914,-2.466595,1.573741,-3.137147,2.456886,10.462548
5768.000000,2,Task,-10.807926,1.488059,-6.472682,1.875328,-4.935746,-4.711561,5.654200,4.626793
5772.000000,2,Task,-6.290645,2.825661,-14.753565,-3.928130,-7.108565,-4.431829,10.719599,3.722475
5776.000000,2,Task,-10.437698,2.994302,-10.433235,-3.943435,-5.255532,-3.854428,10.667307,2.387063
5780.000000,2,Task,-4.472586,1.540517,-7.344251,-8.209106,-2.888063,-7.465004,6.615472,-0.453999
5784.000000,2,Task,-5.316960,-2.014833,-0.173826,-12.573262,4.669039,-3.473816,9.007064,-0.427579
5788.000000,2,Task,-2.780848,0.044416,1.805921,-13.968323,6.779182,-4.780466,5.757896,4.640329
5792.000000,2,Task,-0.367065,-3.950310,4.155761,-10.992742,8.338351,-5.666344,3.500060,3.853561
5796.000000,2,Task,-3.078317,-7.657554,4.847711,-9.431065,9.827801,-7.881279,-5.431727,4.460132
5800.000000,2,Task,-4.436623,-13.640514,3.149352,-5.587578,5.346765,-15.606575,-3.080132,2.144178
5804.000000,2,Task,-2.904067,-15.336348,0.014272,-1.691676,5.187890,-14.779349,-10.117719,-2.160000
5808.000000,2,Task,-9.057794,-12.193868,0.131538,-1.500242,-0.407739,-11.741369,-12.859696,-6.298721
5812.000000,2,Task,-7.824672,-7.794117,-0.905724,0.673528,-4.142984,-2.342674,-13.491050,-12.290289
5816.000000,2,Task,-2.821867,-5.099872,-4.060415,2.729513,-2.355884,-0.195327,-8.766266,-10.759546
5820.000000,2,Task,-1.110845,-1.493078,-3.665029,1.626606,-1.373392,1.520672,-6.854394,-14.521240
5824.000000,2,Task,5.525918,4.186218,-2.496883,0.233190,0.451858,6.866168,-8.613200,-9.649980
5828.000000,2,Task,7.559377,4.052530,-3.678936,-0.995812,3.697801,10.969920,-3.264914,-15.124321
5832.000000,2,Task,9.476683,5.470092,-0.450571,-0.862512,3.136435,10.527426,-0.210153,-16.224709
5836.000000,2,Task,7.681437,1.501524,2.300215,-1.325987,6.334103,8.459591,2.213147,-16.641074
5840.000000,2,Task,9.963075,2.920958,12.581414,-6.611939,10.546534,6.686129,2.123587,-8.059609
5844.000000,2,Task,13.466990,4.692158,18.861668,-10.166745,14.639097,7.430602,2.952632,-6.670878
5848.000000,2,Task,8.424318,2.159144,14.900281,-2.105767,13.566962,7.663353,4.339218,-0.724972
5852.000000,2,Task,6.435480,8.073924,15.502278,-0.460046,10.772346,6.283923,-2.873030,-0.484160
5856.000000,2,Task,-0.720321,7.717261,12.268228,9.177594,2.900874,3.629472,-4.738705,-1.405581
5860.000000,2,Task,-1.514034,4.237968,2.704895,8.922463,4.079624,3.171864,-1.011372,5.528228
5864.000000,2,Task,-9.143251,6.057074,3.011708,10.398526,-4.596902,3.313295,-0.319753,2.500387
5868.000000,2,Task,-6.698755,11.249259,4.473895,8.970160,-6.711983,10.044157,-0.454212,-0.115471
5872.000000,2,Task,-2.986780,15.953295,1.670419,8.721190,-2.639107,11.382625,6.000746,5.796556
5876.000000,2,Task,-3.128452,21.079649,2.055821,11.320333,-1.829785,10.737484,3.522923,4.593216
5880.000000,2,Task,-3.917352,16.241437,4.612793,6.975763,-3.891987,14.538111,2.615855,9.501017
5884.000000,2,Task,-0.619551,12.650250,0.976947,8.067969,-1.108020,3.922728,5.228275,4.525976
5888.000000,2,Task,-1.682275,10.483312,1.333865,5.645050,-3.282845,-1.054317,4.728931,6.693481
5892.000000,2,Task,-0.397923,7.245820,3.033329,4.971907,-0.580441,-5.350587,6.355100,6.922805
5896.000000,2,Task,-5.142064,3.631448,7.505913,6.095015,0.922247,-6.935466,-2.611129,6.992511
5900.000000,2,Task,-6.515022,3.960576,4.861731,4.905471,6.713510,-5.439572,-0.603273,8.722191
5904.000000,2,Task,-11.252700,4.461536,2.185311,5.731951,3.341388,-9.859588,-7.160925,10.597794
5908.000000,2,Task,-9.846492,3.807455,-1.835656,9.833465,-0.470206,-4.820932,-6.390493,7.555009
5912.000000,2,Task,-8.886142,4.044281,-10.359464,16.277985,-4.504511,-4.464356,-6.363819,3.870912
5916.000000,2,Task,-11.902978,3.594473,-11.595574,11.365614,-10.151811,-3.408550,-7.076466,-0.482967
5920.000000,2,Task,-14.007846,4.843888,-15.214601,13.141728,-6.082935,-3.449620,2.800942,-0.634033
5924.000000,2,Task,-8.025934,3.420253,-12.494505,3.795132,-3.635002,2.988922,6.011632,-7.346134
5928.000000,2,Task,-7.612995,6.075790,-7.747616,1.623223,2.375913,3.374687,10.617228,-5.007414
5932.000000,2,Task,-2.814927,12.516185,-0.397177,0.187539,8.215592,8.380586,9.305793,-3.866987
5936.000000,2,Task,-2.354717,12.239403,4.834743,-6.725057,9.176560,8.291879,17.230313,-0.468533
5940.000000,2,Task,2.042015,1.610081,1.448881,-5.671019,14.569964,-1.119974,13.305668,-0.856441
5944.000000,2,Task,2.427609,0.017255,7.185390,-5.395970,15.876939,0.425564,12.482216,4.478354
5948.000000,2,Task,-3.799141,-7.801900,6.598731,-8.549574,16.986496,-6.997057,14.048012,3.380811
5952.000000,2,Task,-5.754762,-2.199437,9.855375,-7.554088,13.216662,1.132145,11.577293,5.936411
5956.000000,2,Task,-9.532593,-4.166771,9.118739,-4.078680,12.910583,-0.912353,10.034548,13.447884
